race_id,office,state_po,district,special,race_type,incumbent,incumbent_party,inc_side,dem_candidate,rep_candidate,race_note,pres24,quality_diff,prior_edge,money_log_ratio,money_adj,quality_adj,poll_count,poll_avg,poll_weight,fundamentals_mean,margin_median,margin_p10,margin_p90,p_dem
senate-nc,SEN,NC,0,False,standard,Thom Tillis,R,0,Roy Cooper,Michael Whatley,,-3.260680202600806,3.0,,1.130924536490559,4.338665937905324,0.0,43.0,11.534424473470402,0.7771354716394328,9.481844320736325,11.02576446887726,4.095232496863847,18.143819638981387,0.9789
senate-ne,SEN,NE,0,False,independent,Pete Ricketts,R,0,,Pete Ricketts,Dan Osborn,-20.840683303897794,-3.0,,,0.0,-0.0,11.0,-0.5974747778988798,0.7865171785205733,-2.5873536340768974,-1.0292968765794424,-8.712870496743232,6.735984938531086,0.4335
senate-nh,SEN,NH,0,False,standard,Jeanne Shaheen,D,0,Chris Pappas,John E. Sununu,,2.821214946726764,-1.0,,1.3443960496856378,2.594642199948203,-0.0,25.0,7.245524993767844,0.7708075151809628,13.792154052685595,8.731373891177004,1.7407373998733235,15.84624811749762,0.9448
senate-nj,SEN,NJ,0,False,standard,Cory Booker,D,1,Cory Booker,Justin Murphy,,6.027747433233515,2.0,1.8359211034842104,6.424778117547163,1.3992559007027192,0.0,,,0.0,19.562117326654274,19.500949874896616,7.970132384714545,31.464130516093473,0.9834
senate-nm,SEN,NM,0,False,standard,Ben Ray Luján,D,1,Ben Ray Luján,Larry Marker,,6.141812228647307,3.0,,4.998948239051213,1.6544355675069962,0.0,1.0,16.483516483516482,0.6338965829814777,19.140623111539856,17.434434162985276,8.687872534385695,26.3144952893251,0.99515
senate-oh-special,SEN,OH,0,True,standard,Jon Husted,R,-1,Sherrod Brown,Jon Husted,,-11.313229427274072,0.0,,0.9874911283901482,3.564414287140852,0.0,24.0,5.433196793185818,0.7691883397577277,-2.370921406615162,3.678883511301505,-3.2846657334265106,10.695832553956404,0.74965
senate-ok,SEN,OK,0,False,standard,Alan S. Armstrong,R,0,N'Kiyla Jasmine Thomas,Kevin Hern,,-34.94008381234161,-2.0,,-4.733979580565153,-0.085491601527906,-0.0,1.0,-32.432432432432435,0.6028908507778257,-27.148557364759046,-30.362644362413818,-39.38641930214343,-21.18307730056674,0.0
senate-or,SEN,OR,0,False,standard,Jeff Merkley,D,1,Jeff Merkley,David Brock Smith,,14.866116069775194,2.0,3.023806470271399,4.401444948859762,0.07609876309707818,0.0,,,0.0,27.447052921745723,27.49143844263586,15.602906746389191,39.3618461067152,0.99865
senate-ri,SEN,RI,0,False,standard,Jack Reed,D,1,Jack Reed,Raymond McKay,,14.162406267890672,2.0,13.344478460004396,3.4593541539465287,0.01660136897137806,0.0,4.0,23.479093654750425,0.6562643823003633,31.1359824375908,26.21361490730071,19.021716117625264,33.335852421516115,1.0
senate-sc,SEN,SC,0,False,standard,Darline Graham,R,-1,Annie Andrews,Darline Graham,,-18.123365227038146,-3.0,-2.800733662357596,3.371677357151427,5.415260600664512,-0.0,8.0,-3.2115024406490247,0.6697256273714148,-6.204427702306166,-4.2360832443623355,-11.274035010482185,2.708539637557272,0.2213
senate-sd,SEN,SD,0,False,same_party,Mike Rounds,R,-1,,Mike Rounds,R,-29.890199073853058,0.0,3.237586778515133,,,,,,,,,,,0.0
senate-tn,SEN,TN,0,False,standard,Bill Hagerty,R,-1,Marquita Bradshaw,Bill Hagerty,,-30.121099654993333,-3.0,2.751456219205909,-6.430701456889573,-0.11458027608627941,-0.0,1.0,-24.390243902439025,0.5645548555955152,-26.38696203798318,-25.265137587088752,-33.30162272305961,-17.284243353054563,0.0
senate-tx,SEN,TX,0,False,standard,John Cornyn,R,0,James Talarico,Ken Paxton,,-13.878067801618457,-1.0,,2.00170832364325,7.465945930720422,-0.0,41.0,3.807358481246655,0.777965300019344,1.9423380262724677,3.4480117217647175,-3.566730451663183,10.35285351953992,0.7346
senate-va,SEN,VA,0,False,standard,Mark Warner,D,1,Mark Warner,Bert Mizusawa,,5.891296826702209,3.0,3.1498030586139123,4.179985577981367,1.2537911473093841,0.0,3.0,20.8082958182948,0.629976723144902,19.84669921411239,20.385825773559482,13.032221340787432,27.792124271580967,0.99985
senate-wv,SEN,WV,0,False,standard,Shelley Moore Capito,R,-1,Rachel Fetty Anderson,Shelley Moore Capito,,-42.687784560047604,-2.0,3.5317300493123085,-4.71739321730529,-0.00025271315593813155,-0.0,,,0.0,-39.63677338024203,-39.60387532580351,-51.53745462900661,-27.865035453377136,0.0
senate-wy,SEN,WY,0,False,standard,Cynthia Lummis,R,0,James W. Byrd,Harriet Hageman,,-46.95834604821483,-1.0,,-4.268705561410005,-0.0002594266957509989,-0.0,,,0.0,-39.58912426768105,-39.43346035516825,-53.75146349344317,-25.448091497625075,0.0002
